,payment_type_id,internet_service_type_id,customer_id,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type
966,1,1,1399-UBQIU,1,Yes,Male,0,No,No,11,Yes,No,No,No,Yes,No,Yes,Yes,1,Yes,69.35,712.25,No,DSL,Electronic check
967,1,2,1400-MMYXY,1,Yes,Male,1,Yes,No,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,105.9,334.65,Yes,Fiber optic,Electronic check
968,1,2,1400-WIVLL,3,No,Male,0,Yes,No,57,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3,No,107.95,5969.85,No,Fiber optic,Electronic check
969,4,3,1401-FTHFQ,2,Yes,Male,0,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,20.0,445.3,No,None,Credit card (automatic)
970,2,1,1402-PTHGN,2,Yes,Female,0,Yes,Yes,18,Yes,No,Yes,Yes,No,Yes,No,No,2,Yes,61.5,1087.45,No,DSL,Mailed check
971,4,3,1403-GYAFU,3,No,Male,0,Yes,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.05,1360.25,No,None,Credit card (automatic)
972,2,3,1403-LKLIK,2,No,Female,0,Yes,Yes,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,20.1,579.4,No,None,Mailed check
973,1,1,1406-PUQVY,1,Yes,Male,0,No,Yes,1,Yes,No,No,Yes,No,No,No,No,1,Yes,49.9,49.9,No,DSL,Electronic check
974,2,3,1407-DIGZV,3,No,Female,0,Yes,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.1,52,No,None,Mailed check
975,1,2,1409-PHXTF,3,Yes,Male,1,Yes,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,Yes,110.45,6077.75,No,Fiber optic,Electronic check
976,4,1,1410-RSCMR,1,Yes,Male,0,Yes,Yes,7,Yes,No,Yes,No,Yes,Yes,No,Yes,1,Yes,71.35,515.75,No,DSL,Credit card (automatic)
977,3,2,1414-YADCW,3,No,Male,0,Yes,No,70,Yes,No,Yes,Yes,No,Yes,No,No,3,No,84.6,5706.2,No,Fiber optic,Bank transfer (automatic)
978,1,2,1415-YFWLT,1,Yes,Female,1,No,No,1,Yes,No,No,No,No,No,Yes,Yes,1,Yes,89.3,89.3,Yes,Fiber optic,Electronic check
979,3,2,1421-HCERK,1,Yes,Male,1,Yes,No,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,Yes,105.7,3181.8,No,Fiber optic,Bank transfer (automatic)
980,1,2,1422-DGUBX,2,Yes,Male,0,Yes,No,32,Yes,Yes,No,No,No,Yes,No,No,2,Yes,79.25,2619.15,No,Fiber optic,Electronic check
981,2,3,1423-BMPBQ,1,Yes,Female,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,19.0,19,No,None,Mailed check
982,1,2,1427-VERSM,1,Yes,Female,0,Yes,No,56,Yes,No,No,No,Yes,Yes,Yes,Yes,1,Yes,98.7,5669.5,No,Fiber optic,Electronic check
983,1,2,1428-GTBJJ,1,Yes,Male,0,No,No,11,Yes,No,No,Yes,No,No,No,No,1,Yes,74.55,824.75,Yes,Fiber optic,Electronic check
984,1,2,1428-IEDPR,3,Yes,Male,0,No,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,Yes,109.3,5731.4,No,Fiber optic,Electronic check
985,2,3,1429-UYJSV,2,No,Female,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.7,260.9,No,None,Mailed check
986,2,1,1430-SFQSA,2,No,Male,0,No,No,29,No,No phone service,Yes,No,No,Yes,No,No,2,No,35.6,1072.6,No,DSL,Mailed check
987,4,1,1431-AIDJQ,3,No,Male,0,Yes,Yes,33,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3,No,82.1,2603.1,No,DSL,Credit card (automatic)
988,3,3,1431-CYWMH,1,No,Female,0,Yes,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.05,454.05,No,None,Bank transfer (automatic)
989,1,1,1432-FPAXX,1,Yes,Female,0,No,No,29,No,No phone service,No,Yes,No,No,No,No,1,Yes,30.6,856.35,Yes,DSL,Electronic check
990,4,1,1436-ZMJAN,1,Yes,Female,0,Yes,No,10,Yes,No,No,No,Yes,No,Yes,Yes,1,Yes,67.8,653.15,No,DSL,Credit card (automatic)
991,2,3,1439-LCGVL,2,No,Female,0,Yes,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.2,459.6,No,None,Mailed check
992,1,1,1442-BQPVU,1,No,Female,0,No,No,13,No,No phone service,No,Yes,No,No,No,No,1,No,29.15,357.15,No,DSL,Electronic check
993,3,2,1442-OKRJE,2,Yes,Male,0,Yes,Yes,66,Yes,No,Yes,Yes,Yes,No,Yes,Yes,2,Yes,103.15,7031.3,No,Fiber optic,Bank transfer (automatic)
994,4,2,1444-VVSGW,2,No,Male,0,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,115.65,7968.85,Yes,Fiber optic,Credit card (automatic)
995,1,2,1447-GIQMR,1,Yes,Male,0,Yes,No,1,Yes,No,No,No,No,No,No,No,1,Yes,69.15,69.15,Yes,Fiber optic,Electronic check
996,1,2,1447-PJGGA,3,Yes,Female,0,No,No,57,Yes,No,No,No,Yes,No,Yes,Yes,3,Yes,95.25,5464.65,Yes,Fiber optic,Electronic check
997,4,2,1448-CYWKC,2,Yes,Female,0,Yes,Yes,58,Yes,Yes,No,Yes,Yes,No,Yes,Yes,2,Yes,105.2,6225.4,No,Fiber optic,Credit card (automatic)
998,1,2,1448-PWKYE,1,No,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,Yes,1,No,80.0,80,Yes,Fiber optic,Electronic check
999,2,3,1449-XQEMT,1,Yes,Male,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,19.8,58.15,Yes,None,Mailed check
1000,1,2,1450-GALXR,1,Yes,Female,0,No,No,10,Yes,Yes,No,No,No,Yes,Yes,Yes,1,Yes,98.5,1058.25,Yes,Fiber optic,Electronic check
1001,1,2,1450-SKCVI,1,Yes,Female,0,No,No,56,Yes,No,No,Yes,No,No,No,No,1,Yes,73.85,4092.85,Yes,Fiber optic,Electronic check
1002,4,2,1452-KIOVK,1,Yes,Male,0,No,Yes,22,Yes,Yes,No,Yes,No,No,Yes,No,1,Yes,89.1,1949.4,No,Fiber optic,Credit card (automatic)
1003,4,2,1452-UZOSF,3,Yes,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,Yes,106.1,7548.6,No,Fiber optic,Credit card (automatic)
1004,1,2,1452-VOQCH,1,Yes,Male,0,No,No,1,Yes,Yes,No,No,No,No,No,No,1,Yes,75.1,75.1,No,Fiber optic,Electronic check
1005,4,1,1452-XRSJV,1,No,Female,0,Yes,Yes,39,Yes,No,Yes,No,No,No,No,No,1,No,51.05,2066,No,DSL,Credit card (automatic)
1006,2,1,1453-RZFON,1,No,Female,0,No,Yes,1,Yes,No,Yes,No,No,No,No,No,1,No,49.9,49.9,No,DSL,Mailed check
1007,1,2,1455-ESIQH,1,Yes,Male,0,No,No,1,Yes,No,No,No,No,No,Yes,Yes,1,Yes,89.1,89.1,Yes,Fiber optic,Electronic check
1008,4,2,1455-HFBXA,3,Yes,Male,0,Yes,No,52,Yes,Yes,Yes,No,Yes,Yes,No,No,3,Yes,91.6,4627.8,No,Fiber optic,Credit card (automatic)
1009,1,2,1455-UGQVH,1,Yes,Male,0,Yes,No,10,Yes,Yes,No,No,Yes,No,Yes,Yes,1,Yes,98.5,1037.75,Yes,Fiber optic,Electronic check
1010,2,1,1456-TWCGB,1,No,Male,0,No,No,4,Yes,No,No,Yes,No,No,No,No,1,No,49.25,208.45,No,DSL,Mailed check
1011,3,1,1459-QNFQT,3,No,Male,0,Yes,Yes,70,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,3,No,59.5,4144.8,No,DSL,Bank transfer (automatic)
1012,2,3,1460-UZPRJ,3,No,Male,0,Yes,No,60,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.95,1258.15,No,None,Mailed check
1013,4,1,1465-LNTLJ,1,Yes,Male,1,Yes,No,8,Yes,No,No,No,Yes,Yes,No,Yes,1,Yes,64.4,581.7,No,DSL,Credit card (automatic)
1014,4,2,1465-VINDH,1,Yes,Female,0,Yes,Yes,10,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,102.1,1068.85,Yes,Fiber optic,Credit card (automatic)
1015,2,3,1465-WCZVT,1,No,Female,0,Yes,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.65,60.65,No,None,Mailed check
1016,3,3,1468-DEFNC,3,Yes,Male,1,Yes,Yes,64,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,24.4,1548.65,No,None,Bank transfer (automatic)
1017,1,2,1469-LBJQJ,1,Yes,Female,0,Yes,No,66,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,105.2,6936.85,No,Fiber optic,Electronic check
1018,1,2,1470-PSXNM,2,Yes,Male,0,Yes,Yes,49,Yes,Yes,No,Yes,Yes,No,Yes,No,2,Yes,93.65,4520.15,No,Fiber optic,Electronic check
1019,1,1,1471-GIQKQ,1,No,Female,0,No,No,1,Yes,No,No,Yes,No,No,No,No,1,No,49.95,49.95,No,DSL,Electronic check
1020,1,2,1472-TNCWL,1,Yes,Male,0,No,Yes,36,Yes,No,No,Yes,No,No,Yes,Yes,1,Yes,94.7,3512.5,No,Fiber optic,Electronic check
1021,1,1,1474-JUWSM,2,Yes,Female,0,Yes,No,58,Yes,Yes,Yes,No,No,Yes,No,Yes,2,Yes,68.4,3972.25,No,DSL,Electronic check
1022,1,2,1475-VWVDO,1,Yes,Male,0,No,No,7,Yes,No,No,No,Yes,No,No,No,1,Yes,74.9,490.55,No,Fiber optic,Electronic check
1023,1,1,1478-VPOAD,1,No,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,1,No,43.8,43.8,No,DSL,Electronic check
1024,3,2,1480-BKXGA,3,Yes,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,116.05,8404.9,No,Fiber optic,Bank transfer (automatic)
1025,3,2,1480-IVEVR,2,Yes,Male,1,Yes,No,35,Yes,Yes,No,No,Yes,No,No,No,2,Yes,81.6,2815.25,No,Fiber optic,Bank transfer (automatic)
1026,4,2,1481-ZUWZA,1,Yes,Male,0,No,No,28,Yes,Yes,Yes,Yes,No,No,No,Yes,1,Yes,94.5,2659.4,Yes,Fiber optic,Credit card (automatic)
1027,3,2,1482-OXZSY,1,Yes,Male,0,No,No,30,Yes,Yes,Yes,No,No,No,Yes,Yes,1,Yes,100.4,2936.25,No,Fiber optic,Bank transfer (automatic)
1028,3,2,1485-YDHMM,1,Yes,Male,0,Yes,Yes,52,Yes,Yes,No,Yes,No,Yes,No,Yes,1,Yes,93.25,4631.7,No,Fiber optic,Bank transfer (automatic)
1029,3,2,1488-PBLJN,3,Yes,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,116.85,8477.7,No,Fiber optic,Bank transfer (automatic)
1030,1,3,1488-SYSFC,1,Yes,Male,0,Yes,Yes,31,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.65,702.05,No,None,Electronic check
1031,3,1,1492-KGETH,2,No,Male,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,78.35,5445.95,No,DSL,Bank transfer (automatic)
1032,1,1,1492-QGCLU,1,No,Male,0,Yes,Yes,53,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1,No,85.7,4616.1,No,DSL,Electronic check
1033,3,3,1493-AMTIE,1,Yes,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.2,20.2,Yes,None,Bank transfer (automatic)
1034,2,3,1494-EJZDW,3,No,Female,0,Yes,Yes,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.15,220.8,No,None,Mailed check
1035,2,1,1496-GGSUK,1,Yes,Female,1,No,No,1,No,No phone service,No,No,No,No,No,No,1,Yes,25.7,25.7,Yes,DSL,Mailed check
1036,2,3,1498-DQNRX,1,No,Female,0,Yes,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.85,573.05,No,None,Mailed check
1037,1,1,1498-NHTLT,3,Yes,Male,0,Yes,Yes,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,86.75,5186,No,DSL,Electronic check
1038,2,1,1501-SGHBW,1,No,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,1,No,45.85,81,Yes,DSL,Mailed check
1039,1,2,1502-XFCVR,2,Yes,Female,0,No,No,58,Yes,No,Yes,Yes,Yes,No,Yes,Yes,2,Yes,106.45,6145.85,Yes,Fiber optic,Electronic check
1040,4,1,1506-YJTYT,3,No,Male,0,Yes,Yes,45,Yes,Yes,Yes,Yes,No,Yes,Yes,No,3,No,73.85,3371,No,DSL,Credit card (automatic)
1041,1,2,1508-DFXCU,1,Yes,Male,0,No,No,12,Yes,No,No,No,No,No,Yes,No,1,Yes,81.45,912,No,Fiber optic,Electronic check
1042,1,2,1513-XNPPH,1,Yes,Female,0,No,No,12,Yes,No,No,No,Yes,Yes,No,Yes,1,Yes,89.4,1095.65,Yes,Fiber optic,Electronic check
1043,4,1,1518-OMDIK,1,Yes,Male,0,Yes,No,33,Yes,No,No,No,No,No,No,No,1,Yes,44.55,1462.6,No,DSL,Credit card (automatic)
1044,1,1,1518-VOWAV,1,Yes,Female,0,No,No,9,Yes,No,Yes,Yes,No,No,Yes,Yes,1,Yes,74.65,703.55,Yes,DSL,Electronic check
1045,1,2,1522-VVDMG,1,Yes,Male,0,Yes,Yes,7,Yes,No,No,Yes,No,Yes,Yes,No,1,Yes,89.75,608.8,Yes,Fiber optic,Electronic check
1046,3,1,1525-LNLOJ,3,Yes,Male,0,Yes,Yes,66,Yes,Yes,No,No,Yes,No,Yes,No,3,Yes,63.3,4189.7,No,DSL,Bank transfer (automatic)
1047,3,2,1527-SXDPN,3,Yes,Male,0,Yes,Yes,52,Yes,Yes,No,No,Yes,Yes,No,Yes,3,Yes,96.25,4990.25,Yes,Fiber optic,Bank transfer (automatic)
1048,3,1,1530-ZTDOZ,1,No,Female,0,Yes,No,49,No,No phone service,Yes,No,No,No,Yes,No,1,No,40.65,2070.75,No,DSL,Bank transfer (automatic)
1049,3,1,1534-OULXE,2,Yes,Female,0,Yes,Yes,61,Yes,No,Yes,No,No,No,No,No,2,Yes,49.7,2961.4,No,DSL,Bank transfer (automatic)
1050,4,3,1535-VTJOQ,3,No,Female,0,No,No,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,25.15,553,No,None,Credit card (automatic)
1051,1,1,1536-HBSWP,1,Yes,Female,0,No,No,1,Yes,No,No,No,No,Yes,No,No,1,Yes,49.9,49.9,No,DSL,Electronic check
1052,2,1,1536-YHDOE,2,Yes,Male,0,Yes,Yes,17,Yes,Yes,Yes,No,No,Yes,No,No,2,Yes,62.1,1096.65,No,DSL,Mailed check
1053,2,3,1539-LNKHM,1,No,Female,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.4,266.6,No,None,Mailed check
1054,2,1,1541-ETJZO,1,No,Male,0,No,No,1,Yes,Yes,No,No,Yes,Yes,No,No,1,No,62.05,62.05,Yes,DSL,Mailed check
1055,2,2,1543-LLLFT,2,Yes,Male,1,Yes,No,61,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2,Yes,98.3,6066.55,No,Fiber optic,Mailed check
1056,4,1,1544-JJMYL,2,No,Male,0,No,No,27,Yes,No,Yes,No,Yes,Yes,Yes,No,2,No,69.35,1927.3,No,DSL,Credit card (automatic)
1057,3,2,1545-ACTAS,2,Yes,Female,0,Yes,Yes,48,Yes,No,Yes,No,Yes,No,Yes,Yes,2,Yes,99.7,4977.2,No,Fiber optic,Bank transfer (automatic)
1058,1,2,1545-JFUML,3,Yes,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,No,Yes,No,3,Yes,99.0,6994.6,No,Fiber optic,Electronic check
1059,2,1,1548-ARAGG,1,Yes,Female,0,Yes,Yes,4,Yes,Yes,No,Yes,No,Yes,No,No,1,Yes,58.5,224.85,No,DSL,Mailed check
1060,1,2,1548-FEHVL,1,Yes,Male,0,Yes,No,61,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,Yes,106.2,6375.2,No,Fiber optic,Electronic check
1061,1,2,1550-EENBN,1,No,Female,0,No,No,31,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,No,104.35,3205.6,No,Fiber optic,Electronic check
1062,3,2,1550-LOAHA,1,No,Female,0,Yes,No,32,Yes,No,No,Yes,No,No,No,Yes,1,No,84.15,2585.95,Yes,Fiber optic,Bank transfer (automatic)
1063,3,2,1552-AAGRX,1,No,Female,0,No,No,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1,No,106.4,3211.9,No,Fiber optic,Bank transfer (automatic)
1064,4,3,1552-CZCLL,1,No,Female,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.0,1087.25,No,None,Credit card (automatic)
1065,4,3,1552-TKMXS,1,No,Female,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.35,869.9,No,None,Credit card (automatic)
1066,3,2,1555-DJEQW,3,Yes,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,114.2,7723.9,Yes,Fiber optic,Bank transfer (automatic)
1067,4,3,1555-HAPSU,3,No,Female,0,Yes,Yes,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,23.9,1663.5,No,None,Credit card (automatic)
1068,4,2,1557-EMYVT,3,No,Female,0,No,No,43,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,115.05,4895.1,No,Fiber optic,Credit card (automatic)
1069,3,1,1559-DTODC,1,Yes,Male,0,No,No,19,No,No phone service,No,No,No,No,No,No,1,Yes,25.15,468.35,No,DSL,Bank transfer (automatic)
1070,2,3,1561-BWHIN,2,No,Male,0,Yes,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.8,344.5,No,None,Mailed check
1071,2,3,1563-IWQEX,1,No,Female,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.7,220.35,No,None,Mailed check
1072,3,1,1564-HJUVY,1,Yes,Male,0,No,No,4,Yes,No,No,Yes,No,Yes,Yes,No,1,Yes,63.75,226.2,No,DSL,Bank transfer (automatic)
1073,1,2,1564-NTYXF,1,Yes,Female,1,No,No,13,Yes,Yes,No,No,No,No,No,Yes,1,Yes,82.0,1127.2,Yes,Fiber optic,Electronic check
1074,3,2,1565-RHDJD,1,No,Female,0,No,Yes,4,Yes,Yes,No,Yes,Yes,No,No,No,1,No,84.05,333.55,Yes,Fiber optic,Bank transfer (automatic)
1075,1,2,1567-DSCIC,1,Yes,Male,0,No,No,8,Yes,Yes,No,Yes,Yes,No,Yes,No,1,Yes,94.0,773.65,Yes,Fiber optic,Electronic check
1076,4,1,1568-BEKZM,3,No,Male,1,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,90.05,6333.4,No,DSL,Credit card (automatic)
1077,4,1,1568-LJSZU,3,Yes,Male,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,92.2,6392.85,No,DSL,Credit card (automatic)
1078,1,2,1569-TTNYJ,1,Yes,Male,0,Yes,No,5,Yes,Yes,No,Yes,No,No,No,No,1,Yes,78.75,412.1,Yes,Fiber optic,Electronic check
1079,2,2,1571-SAVHK,1,Yes,Male,0,No,No,12,Yes,Yes,No,No,No,Yes,Yes,Yes,1,Yes,99.95,1132.75,Yes,Fiber optic,Mailed check
1080,4,2,1573-LGXBA,2,Yes,Male,0,Yes,Yes,57,Yes,No,No,Yes,Yes,No,Yes,Yes,2,Yes,97.55,5598,No,Fiber optic,Credit card (automatic)
1081,2,3,1574-DYCWE,3,No,Female,0,Yes,Yes,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.95,1028.75,No,None,Mailed check
1082,1,1,1575-KRZZE,1,No,Female,0,No,No,4,Yes,No,Yes,Yes,No,No,No,No,1,No,55.2,220.65,No,DSL,Electronic check
1083,4,2,1576-PFZIW,3,No,Male,1,Yes,No,70,Yes,No,Yes,Yes,Yes,No,Yes,Yes,3,No,105.35,7511.9,No,Fiber optic,Credit card (automatic)
1084,3,3,1577-HKTFG,1,No,Female,0,Yes,No,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.65,655.85,Yes,None,Bank transfer (automatic)
1085,1,2,1579-KLYDT,1,Yes,Male,0,No,No,7,Yes,Yes,No,No,Yes,No,Yes,No,1,Yes,90.45,593.45,Yes,Fiber optic,Electronic check
1086,1,2,1580-BMCMR,1,Yes,Male,1,No,No,19,Yes,No,Yes,No,No,No,No,Yes,1,Yes,87.3,1637.3,No,Fiber optic,Electronic check
1087,2,1,1582-RAFML,1,No,Male,0,No,No,1,Yes,Yes,No,Yes,No,Yes,No,No,1,No,60.1,60.1,Yes,DSL,Mailed check
1088,2,2,1583-IHQZE,1,Yes,Male,0,No,No,12,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Yes,112.95,1384.75,Yes,Fiber optic,Mailed check
1089,2,1,1585-MQSSU,1,No,Male,0,No,No,17,Yes,No,No,No,No,Yes,No,No,1,No,51.5,900.5,Yes,DSL,Mailed check
1090,4,2,1587-FKLZB,1,Yes,Male,1,Yes,Yes,66,Yes,Yes,No,No,Yes,No,Yes,Yes,1,Yes,99.5,6822.15,Yes,Fiber optic,Credit card (automatic)
1091,1,1,1589-AGTLK,1,Yes,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,1,Yes,45.35,141.5,Yes,DSL,Electronic check
1092,3,2,1591-MQJTP,2,Yes,Male,1,Yes,No,51,Yes,Yes,Yes,No,Yes,No,No,Yes,2,Yes,93.65,4839.15,No,Fiber optic,Bank transfer (automatic)
1093,4,2,1591-NFNLQ,1,No,Male,0,No,No,51,Yes,Yes,No,No,Yes,No,No,No,1,No,80.0,4242.35,Yes,Fiber optic,Credit card (automatic)
1094,4,3,1591-XWLGB,3,No,Female,0,Yes,No,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.85,1379.6,No,None,Credit card (automatic)
1095,4,2,1596-BBVTG,1,No,Male,0,No,No,35,Yes,Yes,No,No,No,No,No,No,1,No,75.35,2636.05,Yes,Fiber optic,Credit card (automatic)
1096,1,1,1596-OQSPS,1,No,Female,0,No,No,11,Yes,No,No,Yes,No,No,No,No,1,No,51.1,531.15,No,DSL,Electronic check
1097,1,1,1597-FZREH,1,No,Female,0,No,No,2,Yes,No,No,No,Yes,Yes,Yes,Yes,1,No,76.4,160.8,Yes,DSL,Electronic check
1098,1,2,1597-LHYNC,1,Yes,Female,1,No,No,26,Yes,Yes,Yes,Yes,No,No,No,Yes,1,Yes,95.0,2497.2,Yes,Fiber optic,Electronic check
1099,4,3,1599-EAHXY,2,No,Male,0,Yes,Yes,60,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,23.95,1506.4,No,None,Credit card (automatic)
1100,4,2,1599-MMYRQ,2,Yes,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,No,No,No,No,2,Yes,81.45,4983.05,No,Fiber optic,Credit card (automatic)
1101,3,1,1600-DILPE,1,Yes,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,1,Yes,45.0,524.35,No,DSL,Bank transfer (automatic)
1102,1,2,1602-IJQQE,1,No,Female,0,No,No,4,Yes,Yes,No,No,No,No,No,No,1,No,75.35,338.1,Yes,Fiber optic,Electronic check
1103,3,2,1608-GMEWB,1,Yes,Male,1,No,No,45,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,93.9,4200.25,No,Fiber optic,Bank transfer (automatic)
1104,1,1,1612-EOHDH,1,No,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,1,No,45.15,45.15,Yes,DSL,Electronic check
1105,2,3,1614-JBEBI,1,Yes,Female,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.7,137.6,No,None,Mailed check
1106,1,2,1618-CFHME,1,Yes,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,1,Yes,75.9,143.35,Yes,Fiber optic,Electronic check
1107,4,3,1619-YWUBB,3,Yes,Female,0,Yes,No,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,24.95,1614.9,No,None,Credit card (automatic)
1108,4,2,1621-YNCJH,3,Yes,Female,0,Yes,No,36,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,Yes,106.05,3834.4,No,Fiber optic,Credit card (automatic)
1109,2,3,1622-HSHSF,1,Yes,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,19.55,19.55,No,None,Mailed check
1110,2,1,1623-NLDOT,2,No,Female,0,Yes,No,42,No,No phone service,No,Yes,No,Yes,No,No,2,No,33.55,1445.3,Yes,DSL,Mailed check
1111,1,2,1624-NALOJ,1,Yes,Male,1,No,No,5,Yes,Yes,No,Yes,No,No,No,Yes,1,Yes,89.8,502.6,Yes,Fiber optic,Electronic check
1112,2,2,1624-WOIWJ,1,Yes,Female,0,No,No,10,Yes,No,Yes,No,No,No,Yes,No,1,Yes,84.7,832.05,Yes,Fiber optic,Mailed check
1113,1,2,1625-JAIIY,2,Yes,Female,0,Yes,Yes,68,Yes,Yes,No,No,No,No,Yes,No,2,Yes,83.0,5685.8,Yes,Fiber optic,Electronic check
1114,1,2,1626-ERCMM,1,Yes,Male,1,Yes,No,20,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,94.55,1899.65,Yes,Fiber optic,Electronic check
1115,2,3,1627-AFWVJ,3,No,Female,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.4,554.25,No,None,Mailed check
1116,1,2,1628-BIZYP,1,Yes,Male,0,No,No,1,Yes,No,No,Yes,No,No,No,Yes,1,Yes,85.0,85,No,Fiber optic,Electronic check
1117,3,1,1629-DQQVB,1,No,Female,0,No,No,14,Yes,No,Yes,No,No,No,No,No,1,No,50.1,709.5,No,DSL,Bank transfer (automatic)
1118,4,1,1635-FJFCC,1,Yes,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,1,Yes,44.05,202.15,No,DSL,Credit card (automatic)
1119,2,3,1635-HDGFT,3,No,Female,0,No,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.5,398.55,No,None,Mailed check
